Brand,Gender,Klasman,SubCategory,Line,Season,ListPrice,DiscountRate,Stock_Level,TVALL_Sales_Qty,Channel,Margin,Sell_Through
Lotto,Kadın,Üst Giyim,T-shirt,Basic,FW23,950.299090909091,0.22545454545454546,50.18181818181818,3378,0,0.30387949077507487,0.8690727039345244
Lotto,Kadın,Üst Giyim,T-shirt,Basic,FW24,958.826,0.209,47.8,2999,0,0.43076878447347206,0.7353868652447191
Lotto,Kadın,Üst Giyim,T-shirt,Basic,FW25,889.049,0.20099999999999998,50.5,2925,0,0.33388397653943297,0.8344853902622598
Lotto,Kadın,Üst Giyim,T-shirt,Line,FW22,1153.8932307692307,0.22923076923076924,47.76923076923077,2794,0,0.4108579260412748,0.7748512614724329
Lotto,Kadın,Üst Giyim,T-shirt,Line,FW23,1175.1049999999998,0.19666666666666666,50.75,2298,0,0.42606580259612253,0.813174360766553
Lotto,Kadın,Üst Giyim,T-shirt,Line,FW24,1085.26,0.21,54.833333333333336,1220,0,0.399915544907398,0.8147112064506747
Lotto,Kadın,Üst Giyim,T-shirt,Line,FW25,1093.7746666666665,0.25333333333333335,51.55555555555556,1978,0,0.32841898436409755,0.7882796099841839
Lumberjack,Erkek,Alt Giyim,Eşofman,Basic,FW22,954.3155555555555,0.14555555555555555,50.666666666666664,2280,0,0.37018650451683044,0.7608117167206803
Lumberjack,Erkek,Alt Giyim,Eşofman,Basic,FW23,1129.8983333333333,0.23833333333333337,47.833333333333336,3072,0,0.34879021968045415,0.765472947384187
Lumberjack,Erkek,Alt Giyim,Eşofman,Basic,FW24,1035.0844444444444,0.26333333333333336,49.0,2594,0,0.30481490696349356,0.754190404225938
Lumberjack,Erkek,Alt Giyim,Eşofman,Basic,FW25,1027.093,0.229,48.0,2777,0,0.36621796408608015,0.7584088895884779
Lumberjack,Erkek,Alt Giyim,Eşofman,Line,FW22,1332.4183999999998,0.178,52.733333333333334,2562,0,0.29104801044200984,0.7966410854975323
Lumberjack,Erkek,Alt Giyim,Eşofman,Line,FW23,1407.0168,0.198,52.6,809,0,0.4093839694230782,0.7642120005444625
Lumberjack,Erkek,Alt Giyim,Eşofman,Line,FW24,1334.9595,0.22875,52.875,1402,0,0.3267691351350803,0.834102603285631
Lumberjack,Erkek,Alt Giyim,Eşofman,Line,FW25,1290.072,0.25833333333333336,54.5,2199,0,0.36005798279364193,0.8743623077667964
Lumberjack,Erkek,Alt Giyim,Tayt,Basic,FW22,1010.3466666666667,0.2558333333333333,51.416666666666664,4137,0,0.36416439357730707,0.7709973379314979
Lumberjack,Erkek,Alt Giyim,Tayt,Basic,FW23,1050.649,0.23500000000000001,54.3,3296,0,0.3370547513147961,0.8119702250267689
Lumberjack,Erkek,Alt Giyim,Tayt,Basic,FW24,1039.2875,0.2375,51.5,2643,0,0.3793346900737637,0.8249842555151468
Lumberjack,Erkek,Alt Giyim,Tayt,Basic,FW25,1080.232,0.223,49.9,3159,0,0.3262548171688738,0.8236001135459637
Lumberjack,Erkek,Alt Giyim,Tayt,Line,FW22,1263.5849999999998,0.20166666666666666,50.0,2551,0,0.3935648648728622,0.8037977633958044
Lumberjack,Erkek,Alt Giyim,Tayt,Line,FW23,1299.2410909090906,0.23454545454545456,48.09090909090909,2525,0,0.28270101598766256,0.8371341209179861
Lumberjack,Erkek,Alt Giyim,Tayt,Line,FW24,1262.2505454545453,0.18,53.09090909090909,2167,0,0.35631897897732057,0.8241124476340329
Lumberjack,Erkek,Alt Giyim,Tayt,Line,FW25,1347.776,0.25,51.666666666666664,1434,0,0.4469464499529142,0.7381168788836352
Lumberjack,Erkek,Üst Giyim,Mont,Basic,FW22,1078.6512500000001,0.1675,57.625,1845,0,0.29998343376972125,0.8434578032194637
Lumberjack,Erkek,Üst Giyim,Mont,Basic,FW23,1047.089,0.261,49.9,2571,0,0.3161127514737574,0.8443645418633372
Lumberjack,Erkek,Üst Giyim,Mont,Basic,FW24,1086.805,0.16833333333333333,61.166666666666664,1260,0,0.3756953924829457,0.7618356947910709
Lumberjack,Erkek,Üst Giyim,Mont,Basic,FW25,1054.515,0.219375,52.6875,3800,0,0.3589790890969799,0.8018968917723801
Lumberjack,Erkek,Üst Giyim,Mont,Line,FW22,1292.6122500000001,0.231875,46.875,2589,0,0.3675315049636779,0.8341664496405535
Lumberjack,Erkek,Üst Giyim,Mont,Line,FW23,1291.626,0.25166666666666665,51.0,987,0,0.37445935650738316,0.7895343090210319
Lumberjack,Erkek,Üst Giyim,Mont,Line,FW24,1217.4933333333333,0.13666666666666666,52.0,1271,0,0.38173607342808846,0.8536489023883006
Lumberjack,Erkek,Üst Giyim,Mont,Line,FW25,1297.8733333333332,0.19444444444444445,51.55555555555556,1326,0,0.40548499209781114,0.9181936247309681
Lumberjack,Erkek,Üst Giyim,Polar,Basic,FW22,1040.2057142857143,0.16428571428571428,50.285714285714285,2067,0,0.3704909328464256,0.7607006983682509
Lumberjack,Erkek,Üst Giyim,Polar,Basic,FW23,1049.873076923077,0.24153846153846154,46.23076923076923,3947,0,0.33793711726907283,0.7309477698423112
Lumberjack,Erkek,Üst Giyim,Polar,Basic,FW24,1045.2379999999998,0.229,47.4,3003,0,0.38362868506013653,0.8151909297802439
Lumberjack,Erkek,Üst Giyim,Polar,Basic,FW25,1061.17,0.178,54.6,2819,0,0.44499409674476076,0.8360781252563072
Lumberjack,Erkek,Üst Giyim,Polar,Line,FW22,1288.8797142857143,0.2942857142857143,44.714285714285715,3045,0,0.3433683126808713,0.7884566813077616
Lumberjack,Erkek,Üst Giyim,Polar,Line,FW23,1297.5096,0.296,50.2,1035,0,0.3012735347664679,0.8726630331660518
Lumberjack,Erkek,Üst Giyim,Polar,Line,FW24,1148.5893333333333,0.18666666666666668,50.111111111111114,1698,0,0.4053540334643486,0.7330697100138376
Lumberjack,Erkek,Üst Giyim,Polar,Line,FW25,1275.53,0.21,48.583333333333336,2318,0,0.3439809418023201,0.8346459311515806
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Basic,FW22,1093.7266666666667,0.2577777777777778,54.888888888888886,3389,0,0.25,0.7697069589620553
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Basic,FW23,1007.4327272727273,0.23,50.18181818181818,3965,0,0.39237108385752106,0.8859688953103648
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Basic,FW24,1070.841,0.294,49.9,3783,0,0.32323359070230384,0.899625767658406
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Basic,FW25,1060.717,0.231,45.5,3720,0,0.34547333588479195,0.7616671706108327
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Line,FW22,1249.419,0.26416666666666666,46.916666666666664,2949,0,0.3665990165284507,0.772522143204571
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Line,FW23,1280.232923076923,0.20692307692307693,45.38461538461539,2867,0,0.3595249839889533,0.8429793943489902
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Line,FW24,1251.2607272727273,0.2590909090909091,49.90909090909091,2783,0,0.38547259085695196,0.7806434675105243
Lumberjack,Erkek,Üst Giyim,Sweatshirt,Line,FW25,1263.4379999999999,0.1675,37.25,750,0,0.3282256814715078,0.7977294391033881
Lumberjack,Erkek,Üst Giyim,T-shirt,Basic,FW22,1051.8861538461538,0.20923076923076925,48.76923076923077,4990,0,0.3756552899088041,0.8012694210271205
Lumberjack,Erkek,Üst Giyim,T-shirt,Basic,FW23,1146.6227272727274,0.2072727272727273,54.45454545454545,3926,0,0.3370226661208041,0.7040163421901172
Lumberjack,Erkek,Üst Giyim,T-shirt,Basic,FW24,1069.2833333333333,0.2816666666666667,49.0,2474,0,0.3869405240443751,0.7993081126952882
Lumberjack,Erkek,Üst Giyim,T-shirt,Basic,FW25,1059.6950000000002,0.20299999999999999,50.5,3738,0,0.3807683742006526,0.7655136112967913
Lumberjack,Erkek,Üst Giyim,T-shirt,Line,FW22,1234.0759999999998,0.25,54.666666666666664,2543,0,0.3032280648977702,0.7753438588800114
Lumberjack,Erkek,Üst Giyim,T-shirt,Line,FW23,1303.8756,0.219,55.0,2542,0,0.4042991058087516,0.8721816001734407
Lumberjack,Erkek,Üst Giyim,T-shirt,Line,FW24,1284.3647999999998,0.238,50.7,2643,0,0.32320182774429757,0.7371746552860372
Lumberjack,Erkek,Üst Giyim,T-shirt,Line,FW25,1254.766909090909,0.25363636363636366,51.63636363636363,2864,0,0.39040288991405725,0.8406602593373989
Lumberjack,Kadın,Alt Giyim,Eşofman,Basic,FW22,1025.4828571428573,0.18142857142857144,45.285714285714285,1804,0,0.36836436567006703,0.7860518534834097
Lumberjack,Kadın,Alt Giyim,Eşofman,Basic,FW23,1066.8870000000002,0.215,48.4,2619,0,0.4419091838397561,0.7860119915752083
Lumberjack,Kadın,Alt Giyim,Eşofman,Basic,FW24,1057.9963636363636,0.24363636363636365,54.45454545454545,2985,0,0.33882670088140737,0.8395185948025856
Lumberjack,Kadın,Alt Giyim,Eşofman,Basic,FW25,1029.035,0.29,45.583333333333336,3547,0,0.3325341601940901,0.8170025647284446
Lumberjack,Kadın,Alt Giyim,Eşofman,Line,FW22,1295.052,0.221,48.6,1820,0,0.34902901970561334,0.8285306498609766
Lumberjack,Kadın,Alt Giyim,Eşofman,Line,FW23,1359.9528,0.29100000000000004,48.7,1798,0,0.3348410108582862,0.8484092330266431
Lumberjack,Kadın,Alt Giyim,Eşofman,Line,FW24,1269.3167999999998,0.194,53.8,1671,0,0.38999709509710245,0.783434580840834
Lumberjack,Kadın,Alt Giyim,Eşofman,Line,FW25,1249.6607999999999,0.223,50.0,1826,0,0.26918446957817055,0.7693881632746126
Lumberjack,Kadın,Alt Giyim,Tayt,Basic,FW22,1094.3799999999999,0.258,48.6,3224,0,0.29731587904268225,0.7457424736721101
Lumberjack,Kadın,Alt Giyim,Tayt,Basic,FW23,978.4962499999999,0.2,49.875,2628,0,0.29660985392104033,0.7587294735010522
Lumberjack,Kadın,Alt Giyim,Tayt,Basic,FW24,1026.626,0.24,43.1,3443,0,0.3975153795986788,0.9474547212654363
Lumberjack,Kadın,Alt Giyim,Tayt,Basic,FW25,1051.6866666666667,0.18833333333333335,48.333333333333336,3619,0,0.43553066862909623,0.8622339790368394
Lumberjack,Kadın,Alt Giyim,Tayt,Line,FW22,1335.024923076923,0.21615384615384617,48.84615384615385,2628,0,0.3447775390731264,0.732446281689599
Lumberjack,Kadın,Alt Giyim,Tayt,Line,FW23,1230.6413333333333,0.2288888888888889,42.0,2028,0,0.34155891384049947,0.7338771021628215
Lumberjack,Kadın,Alt Giyim,Tayt,Line,FW24,1242.4666666666667,0.23444444444444443,52.77777777777778,2015,0,0.35350260815565904,0.8240933030859247
Lumberjack,Kadın,Alt Giyim,Tayt,Line,FW25,1263.7920000000001,0.19666666666666666,52.55555555555556,1841,0,0.4080939151304095,0.8273632398688984
Lumberjack,Kadın,Üst Giyim,Mont,Basic,FW22,1011.6955555555555,0.21000000000000002,51.333333333333336,2103,0,0.3036323432904713,0.8274441917658683
Lumberjack,Kadın,Üst Giyim,Mont,Basic,FW23,1101.54125,0.23875,46.375,1790,0,0.3619184491367392,0.7872522103223152
Lumberjack,Kadın,Üst Giyim,Mont,Basic,FW24,1061.367,0.201,54.3,2308,0,0.39875988148912145,0.7937272869998551
Lumberjack,Kadın,Üst Giyim,Mont,Basic,FW25,1043.9192307692308,0.2576923076923077,42.23076923076923,3240,0,0.37505470849699224,0.8163939762079679
Lumberjack,Kadın,Üst Giyim,Mont,Line,FW22,1251.6840000000002,0.261,48.8,1719,0,0.3594790808299371,0.8042946503146665
Lumberjack,Kadın,Üst Giyim,Mont,Line,FW23,1278.9746666666665,0.21666666666666667,53.666666666666664,1367,0,0.40005230462835706,0.6890349813626233
Lumberjack,Kadın,Üst Giyim,Mont,Line,FW24,1226.1346666666666,0.2744444444444445,54.55555555555556,1529,0,0.25,0.7885100184712404
Lumberjack,Kadın,Üst Giyim,Mont,Line,FW25,1269.6589999999999,0.24166666666666667,49.333333333333336,1947,0,0.38389376597654534,0.7574296782869844
Lumberjack,Kadın,Üst Giyim,Polar,Basic,FW22,952.95,0.2,49.8,1486,0,0.31729621584362877,0.8087605709454256
Lumberjack,Kadın,Üst Giyim,Polar,Basic,FW23,1041.48,0.2725,47.6875,5086,0,0.25846835515717714,0.9492629501301706
Lumberjack,Kadın,Üst Giyim,Polar,Basic,FW24,1024.5714285714287,0.18571428571428572,39.714285714285715,2008,0,0.375560129976249,0.8183740832737153
Lumberjack,Kadın,Üst Giyim,Polar,Basic,FW25,1008.8075,0.24666666666666667,46.083333333333336,3698,0,0.4186829272581479,0.7843235156913801
Lumberjack,Kadın,Üst Giyim,Polar,Line,FW22,1352.8474285714285,0.2414285714285714,45.142857142857146,1259,0,0.3431275742686154,0.8460900750988627
Lumberjack,Kadın,Üst Giyim,Polar,Line,FW23,1194.5559999999998,0.29,41.833333333333336,1329,0,0.3976437273601469,0.8241343943604607
Lumberjack,Kadın,Üst Giyim,Polar,Line,FW24,1230.717,0.2275,50.166666666666664,2419,0,0.43061391289943224,0.8210047245225921
Lumberjack,Kadın,Üst Giyim,Polar,Line,FW25,1198.6671999999999,0.22933333333333333,47.666666666666664,3043,0,0.41574572267920235,0.8303425296607836
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Basic,FW22,973.3006666666666,0.20133333333333334,49.46666666666667,5416,0,0.4319982264685696,0.9028271782414772
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Basic,FW23,1119.9375,0.195,48.0,1286,0,0.3871063745535946,0.7434555782337042
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Basic,FW24,1084.501,0.24300000000000002,46.9,3636,0,0.35377168194507963,0.8236816038405728
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Basic,FW25,1028.450909090909,0.24727272727272728,47.81818181818182,4156,0,0.2699017094051416,0.7536809435009231
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Line,FW22,1285.9584,0.23900000000000002,52.3,2346,0,0.33769687559350253,0.8277756323171125
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Line,FW23,1173.1645714285714,0.1985714285714286,47.0,1695,0,0.3078376702341904,0.7540656744256953
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Line,FW24,1311.821333333333,0.20666666666666667,50.55555555555556,2003,0,0.45,0.7791316593197458
Lumberjack,Kadın,Üst Giyim,Sweatshirt,Line,FW25,1201.9945714285714,0.23214285714285715,48.214285714285715,3485,0,0.3412057093783831,0.7852455042881047
Lumberjack,Kadın,Üst Giyim,T-shirt,Basic,FW22,949.8311111111111,0.22111111111111115,56.22222222222222,3571,0,0.3561602403392243,0.8487908359672355
Lumberjack,Kadın,Üst Giyim,T-shirt,Basic,FW23,1005.8875,0.32,45.625,3670,0,0.3775742688020234,0.8459227221971207
Lumberjack,Kadın,Üst Giyim,T-shirt,Basic,FW24,1003.29625,0.261875,50.625,6754,0,0.35218012231862267,0.7377141311776808
Lumberjack,Kadın,Üst Giyim,T-shirt,Basic,FW25,1067.3328571428572,0.2342857142857143,46.857142857142854,2624,0,0.4347525520215376,0.8027467055499925
Lumberjack,Kadın,Üst Giyim,T-shirt,Line,FW22,1328.5853333333332,0.24000000000000002,54.111111111111114,2277,0,0.3188675319132774,0.7645210072625415
Lumberjack,Kadın,Üst Giyim,T-shirt,Line,FW23,1316.4453333333333,0.2222222222222222,51.0,2270,0,0.3597303727618621,0.7370747544662333
Lumberjack,Kadın,Üst Giyim,T-shirt,Line,FW24,1246.8239999999998,0.21,45.333333333333336,1528,0,0.31287647071509755,0.7891491474787815
Lumberjack,Kadın,Üst Giyim,T-shirt,Line,FW25,1276.50825,0.203125,46.125,3896,0,0.28399887443896465,0.7845758605772091
Reebok,Erkek,Alt Giyim,Eşofman,Basic,FW22,1296.163,0.194,54.1,2393,0,0.3194115454547357,0.9213358243172762
Reebok,Erkek,Alt Giyim,Eşofman,Basic,FW23,1265.0657142857142,0.22428571428571428,43.714285714285715,1798,0,0.3481481601475794,0.8216479912680349
Reebok,Erkek,Alt Giyim,Eşofman,Basic,FW24,1308.961875,0.21,46.625,3914,0,0.328534888774137,0.7311191249622881
Reebok,Erkek,Alt Giyim,Eşofman,Basic,FW25,1282.162857142857,0.23142857142857146,46.285714285714285,1879,0,0.3153789510063072,0.7717612997914529
Reebok,Erkek,Alt Giyim,Eşofman,Line,FW22,1596.1817142857142,0.2642857142857143,49.57142857142857,1303,0,0.2796841268164083,0.85106916477147
Reebok,Erkek,Alt Giyim,Eşofman,Line,FW23,1485.275,0.22833333333333336,51.25,2151,0,0.34584472136856526,0.9044221386434963
Reebok,Erkek,Alt Giyim,Eşofman,Line,FW24,1471.489846153846,0.27384615384615385,57.53846153846154,2515,0,0.27476398129844987,0.7207008343881021
Reebok,Erkek,Alt Giyim,Eşofman,Line,FW25,1497.8355,0.21125000000000002,50.375,1423,0,0.38800279818448014,0.7060037807430478
Reebok,Erkek,Alt Giyim,Tayt,Basic,FW22,1255.5245454545454,0.21909090909090911,51.0,3515,0,0.35412198764672514,0.8935482587685891
Reebok,Erkek,Alt Giyim,Tayt,Basic,FW23,1268.7450000000001,0.20800000000000002,58.0,3001,0,0.27712242502675344,0.8194807088685452
Reebok,Erkek,Alt Giyim,Tayt,Basic,FW24,1281.1785714285713,0.16,55.857142857142854,1973,0,0.3345395461475068,0.7565853634061818
Reebok,Erkek,Alt Giyim,Tayt,Basic,FW25,1316.1991666666665,0.29583333333333334,47.583333333333336,4151,0,0.31239217972047084,0.8267314543061218
Reebok,Erkek,Alt Giyim,Tayt,Line,FW22,1472.6125714285713,0.21357142857142858,46.5,3045,0,0.365958725520959,0.6682126130491561
Reebok,Erkek,Alt Giyim,Tayt,Line,FW23,1529.2214999999999,0.31,45.0,1927,0,0.4170225223011572,0.8001687753298581
Reebok,Erkek,Alt Giyim,Tayt,Line,FW24,1475.5275,0.25375000000000003,51.625,1774,0,0.2562413765177127,0.8163910586421543
Reebok,Erkek,Alt Giyim,Tayt,Line,FW25,1488.0828,0.227,53.4,2273,0,0.3557513039573708,0.8462135069768916
Reebok,Erkek,Üst Giyim,Mont,Basic,FW22,1275.327,0.284,56.5,2535,0,0.34199336022166793,0.7493052023853731
Reebok,Erkek,Üst Giyim,Mont,Basic,FW23,1288.9360000000001,0.185,42.9,2081,0,0.3835670038225233,0.804284358070168
Reebok,Erkek,Üst Giyim,Mont,Basic,FW24,1275.986153846154,0.16846153846153847,48.15384615384615,2791,0,0.36065983141188446,0.7537287686970207
Reebok,Erkek,Üst Giyim,Mont,Basic,FW25,1196.1000000000001,0.22428571428571428,51.42857142857143,1659,0,0.31240153341305904,0.8127691877837159
Reebok,Erkek,Üst Giyim,Mont,Line,FW22,1470.1283076923075,0.24307692307692308,50.53846153846154,2062,0,0.3340473032166691,0.7552326838818488
Reebok,Erkek,Üst Giyim,Mont,Line,FW23,1501.5264000000002,0.2653333333333333,49.666666666666664,2395,0,0.3101987071598255,0.779594958041989
Reebok,Erkek,Üst Giyim,Mont,Line,FW24,1556.934,0.25333333333333335,51.333333333333336,951,0,0.4038003569299299,0.7502092302604886
Reebok,Erkek,Üst Giyim,Mont,Line,FW25,1511.05,0.22833333333333336,51.833333333333336,940,0,0.3510655824335971,0.8325568120911829
Reebok,Erkek,Üst Giyim,Polar,Basic,FW22,1304.1076923076923,0.1946153846153846,47.30769230769231,3629,0,0.4450595342876503,0.8429225558328333
Reebok,Erkek,Üst Giyim,Polar,Basic,FW23,1278.7488888888888,0.15333333333333332,53.111111111111114,2282,0,0.34696695930926896,0.7882689715021294
Reebok,Erkek,Üst Giyim,Polar,Basic,FW24,1281.771,0.199,50.6,2783,0,0.3145796616544768,0.8019118997480015
Reebok,Erkek,Üst Giyim,Polar,Basic,FW25,1221.3225,0.21125,44.5,2336,0,0.2743142803693586,0.7275704292683228
Reebok,Erkek,Üst Giyim,Polar,Line,FW22,1462.086857142857,0.2885714285714286,47.142857142857146,1497,0,0.25984301618720274,0.7850161675996606
Reebok,Erkek,Üst Giyim,Polar,Line,FW23,1500.5910000000001,0.23625000000000002,48.125,1668,0,0.27079320284972547,0.7974897691479128
Reebok,Erkek,Üst Giyim,Polar,Line,FW24,1465.810153846154,0.21384615384615385,49.53846153846154,2463,0,0.36335633255057415,0.9310396545514988
Reebok,Erkek,Üst Giyim,Polar,Line,FW25,1545.509,0.21916666666666665,51.833333333333336,2204,0,0.37543625116149665,0.7444016487112919
Reebok,Erkek,Üst Giyim,Sweatshirt,Basic,FW22,1238.6666666666667,0.22833333333333336,47.833333333333336,2144,0,0.2709404648983933,0.8732088619376219
Reebok,Erkek,Üst Giyim,Sweatshirt,Basic,FW23,1254.655,0.24100000000000002,48.2,3484,0,0.39475191570380574,0.8498429386732904
Reebok,Erkek,Üst Giyim,Sweatshirt,Basic,FW24,1323.608888888889,0.27555555555555555,52.0,3169,0,0.325846947415828,0.8140318202245068
Reebok,Erkek,Üst Giyim,Sweatshirt,Basic,FW25,1272.1026666666667,0.23600000000000002,51.13333333333333,5211,0,0.35733965059927747,0.8879310242097567
Reebok,Erkek,Üst Giyim,Sweatshirt,Line,FW22,1454.442,0.21200000000000002,53.3,2439,0,0.4306110314127712,0.8186052736303432
Reebok,Erkek,Üst Giyim,Sweatshirt,Line,FW23,1415.4253333333334,0.2288888888888889,48.55555555555556,2164,0,0.3948419657932766,0.8194579597833965
Reebok,Erkek,Üst Giyim,Sweatshirt,Line,FW24,1493.0916,0.244,47.9,2434,0,0.33657346760470835,0.7973439673491228
Reebok,Erkek,Üst Giyim,Sweatshirt,Line,FW25,1595.0672727272727,0.30272727272727273,55.72727272727273,2704,0,0.3054403887292356,0.8611784441209314
Reebok,Erkek,Üst Giyim,T-shirt,Basic,FW22,1234.24,0.26615384615384613,50.69230769230769,5275,0,0.25,0.8548234616905442
Reebok,Erkek,Üst Giyim,T-shirt,Basic,FW23,1264.1754545454546,0.19272727272727275,55.0,4136,0,0.31404233403787896,0.7687161356251895
Reebok,Erkek,Üst Giyim,T-shirt,Basic,FW24,1224.7418181818182,0.23545454545454544,51.90909090909091,4233,0,0.33944348805861524,0.7340376402700617
Reebok,Erkek,Üst Giyim,T-shirt,Basic,FW25,1330.454,0.198,49.8,1735,0,0.3006410236424408,0.7898509681302172
Reebok,Erkek,Üst Giyim,T-shirt,Line,FW22,1483.1956363636364,0.23272727272727273,45.45454545454545,2785,0,0.34343715164538474,0.7599980717801177
Reebok,Erkek,Üst Giyim,T-shirt,Line,FW23,1596.2151999999999,0.24666666666666667,48.93333333333333,3683,0,0.3538425941479384,0.7968237712692323
Reebok,Erkek,Üst Giyim,T-shirt,Line,FW24,1421.6622857142859,0.20857142857142857,49.714285714285715,1821,0,0.33875720090959605,0.861871906734207
Reebok,Erkek,Üst Giyim,T-shirt,Line,FW25,1541.3365714285717,0.23714285714285716,47.57142857142857,1709,0,0.317499870958827,0.7771349172456605
Reebok,Kadın,Alt Giyim,Eşofman,Basic,FW22,1223.1399999999999,0.15133333333333335,46.06666666666667,3509,0,0.3584327335983364,0.7978588309344213
Reebok,Kadın,Alt Giyim,Eşofman,Basic,FW23,1310.402,0.221,43.5,2563,0,0.3720970324784704,0.8029011367404199
Reebok,Kadın,Alt Giyim,Eşofman,Basic,FW24,1198.4275,0.2325,46.375,2068,0,0.29548004612785767,0.8424215441102643
Reebok,Kadın,Alt Giyim,Eşofman,Basic,FW25,1413.8414285714284,0.21,57.142857142857146,1562,0,0.4205466189873135,0.6876555333007698
Reebok,Kadın,Alt Giyim,Eşofman,Line,FW22,1529.2272,0.20600000000000002,52.8,790,0,0.3450705933857869,0.7696649852617352
Reebok,Kadın,Alt Giyim,Eşofman,Line,FW23,1367.0149090909088,0.2690909090909091,52.0,2058,0,0.35094248114724236,0.8105641846139737
Reebok,Kadın,Alt Giyim,Eşofman,Line,FW24,1476.717,0.17,50.5625,2609,0,0.3854107211628278,0.8600039478213432
Reebok,Kadın,Alt Giyim,Eşofman,Line,FW25,1521.5835,0.23125,49.25,1346,0,0.36166080656317506,0.7754048776246898
Reebok,Kadın,Alt Giyim,Tayt,Basic,FW22,1279.3525,0.215,53.0,2526,0,0.39765683169566224,0.7061723646979063
Reebok,Kadın,Alt Giyim,Tayt,Basic,FW23,1293.2677777777778,0.27222222222222225,50.111111111111114,2960,0,0.3643562082600912,0.8309855722983068
Reebok,Kadın,Alt Giyim,Tayt,Basic,FW24,1179.97,0.22333333333333336,51.166666666666664,2056,0,0.3193781312679781,0.7682318805587186
Reebok,Kadın,Alt Giyim,Tayt,Basic,FW25,1307.8858823529413,0.2011764705882353,48.64705882352941,5148,0,0.36807517626030506,0.740516667045482
Reebok,Kadın,Alt Giyim,Tayt,Line,FW22,1465.8256,0.23866666666666667,51.2,3125,0,0.29281368963396687,0.7687827305143389
Reebok,Kadın,Alt Giyim,Tayt,Line,FW23,1528.705846153846,0.2246153846153846,45.69230769230769,2987,0,0.35542798528882613,0.7907737321172076
Reebok,Kadın,Alt Giyim,Tayt,Line,FW24,1498.062,0.22666666666666666,46.833333333333336,1315,0,0.3483385004677769,0.7697627667730894
Reebok,Kadın,Alt Giyim,Tayt,Line,FW25,1500.556,0.25166666666666665,54.333333333333336,1295,0,0.339594157136373,0.6897216971450466
Reebok,Kadın,Üst Giyim,Mont,Basic,FW22,1252.9025,0.245,48.625,1891,0,0.34357312442805343,0.8448533098443567
Reebok,Kadın,Üst Giyim,Mont,Basic,FW23,1298.4642857142858,0.22571428571428573,48.57142857142857,1485,0,0.25590754772511803,0.8637437520639362
Reebok,Kadın,Üst Giyim,Mont,Basic,FW24,1243.1714285714286,0.20857142857142857,48.142857142857146,3145,0,0.3225637546129519,0.8325760995669753
Reebok,Kadın,Üst Giyim,Mont,Basic,FW25,1334.3518181818183,0.22454545454545458,49.45454545454545,2375,0,0.3546422450570557,0.7431157164787592
Reebok,Kadın,Üst Giyim,Mont,Line,FW22,1450.1705454545454,0.24636363636363637,48.45454545454545,1773,0,0.35799281959987,0.7899254233026242
Reebok,Kadın,Üst Giyim,Mont,Line,FW23,1522.1334545454545,0.19363636363636363,50.45454545454545,1672,0,0.29861624295370204,0.7996739342385272
Reebok,Kadın,Üst Giyim,Mont,Line,FW24,1500.1464,0.27,48.0,1731,0,0.413285392043235,0.8299397194780955
Reebok,Kadın,Üst Giyim,Mont,Line,FW25,1434.4035000000001,0.21875,47.5,1329,0,0.30669125758927496,0.833417024435904
Reebok,Kadın,Üst Giyim,Polar,Basic,FW22,1315.0221052631578,0.19631578947368422,53.0,5181,0,0.3984728600263368,0.7632913100610752
Reebok,Kadın,Üst Giyim,Polar,Basic,FW23,1294.86,0.21444444444444444,50.888888888888886,2605,0,0.3713597180935842,0.8040997778206781
Reebok,Kadın,Üst Giyim,Polar,Basic,FW24,1243.797,0.265,46.4,3111,0,0.3176886345078098,0.8228640202307621
Reebok,Kadın,Üst Giyim,Polar,Basic,FW25,1299.885,0.19,55.0,533,0,0.43876554463047557,0.8727911161073384
Reebok,Kadın,Üst Giyim,Polar,Line,FW22,1424.6443636363636,0.27,50.90909090909091,2318,0,0.29031815841217595,0.8352253269912362
Reebok,Kadın,Üst Giyim,Polar,Line,FW23,1510.853,0.2558333333333333,48.916666666666664,2271,0,0.39595770868050006,0.8394528343687759
Reebok,Kadın,Üst Giyim,Polar,Line,FW24,1516.8675,0.18875,43.625,1468,0,0.4000291159021489,0.8041913313964681
Reebok,Kadın,Üst Giyim,Polar,Line,FW25,1430.5253333333333,0.21222222222222223,54.0,1875,0,0.31646898954616776,0.8705229572601753
Reebok,Kadın,Üst Giyim,Sweatshirt,Basic,FW22,1241.627,0.20299999999999999,44.2,3374,0,0.41962326500321645,0.8204881397979749
